county,station,year,month,day,max_day_temp,min_day_temp,max_day_dewpt,min_day_dewpt,max_day_vappr,min_day_vappr,max_day_msl,min_day_msl
Mayo,BELMULLET,2017,9,10,14.4,11.9,12.6,7.6,14.6,10.5,1001.9,982.2
Cavan,BALLYHAISE,2017,9,10,14.9,9.9,11.9,7.7,14.0,10.5,1002.3,981.1
Kerry,VALENTIA OBSERVATORY,2017,9,10,14.8,11.5,14.2,8.1,16.2,10.8,1006.9,995.5
Carlow,OAK PARK,2017,9,10,16.5,10.7,12.5,7.3,14.5,10.3,1004.7,987.0
Cork,SherkinIsland,2017,9,10,15.2,12.4,13.8,7.6,15.8,10.4,1007.3,995.7
Galway,MACE HEAD,2017,9,10,14.4,12.4,13.8,8.2,15.8,10.9,1003.6,986.0
Donegal,MALIN HEAD,2017,9,10,14.5,11.5,11.8,8.7,13.9,11.2,1000.0,977.8
Cork,MOORE PARK,2017,9,10,15.2,11.5,12.6,6.8,14.6,9.9,1006.1,991.2
Tipperary,GURTEEN,2017,9,10,14.6,10.7,12.2,7.5,14.2,10.4,1004.6,986.8
Meath,DUNSANY,2017,9,10,14.9,10.1,12.6,7.2,14.6,10.2,1003.3,983.5
Mayo,KNOCK AIRPORT,2017,9,10,12.5,8.9,11.7,7.4,13.8,10.3,1003.2,983.1
Clare,SHANNON AIRPORT,2017,9,10,15.4,12.2,13.6,8.5,15.7,11.2,1005.3,989.6
Dublin,PHOENIX PARK,2017,9,10,16.3,10.2,12.7,7.7,14.7,10.5,1003.6,983.9
Cork,ROCHES POINT,2017,9,10,16.0,11.5,14.3,6.8,16.3,9.9,1006.5,992.2
Roscommon,MT DILLON,2017,9,10,14.8,10.1,12.3,7.5,14.3,10.4,1003.1,983.2
Westmeath,MULLINGAR,2017,9,10,15.2,9.5,12.1,7.5,14.1,10.4,1003.4,983.6
Dublin,DUBLIN AIRPORT,2017,9,10,15.5,10.1,12.0,6.9,14.0,9.9,1003.5,983.4
Wexford,JOHNSTOWNII,2017,9,10,16.4,10.9,14.1,6.8,16.1,9.9,1004.9,989.2
Dublin,CASEMENT,2017,9,10,15.2,9.8,13.0,7.7,15.0,10.5,1003.6,984.3
Mayo,CLAREMORRIS,2017,9,10,15.0,10.2,12.8,8.2,14.8,10.8,1003.2,983.9
Mayo,NEWPORT,2017,9,10,14.0,10.1,13.3,8.0,15.3,10.7,1002.8,982.9
Sligo,MARKREE,2017,9,10,14.7,10.2,12.3,7.2,14.3,10.1,1002.3,981.8
Cork,CORK AIRPORT,2017,9,10,15.3,10.6,14.1,6.8,16.0,10.0,1006.7,993.1
Donegal,FINNER,2017,9,10,14.1,10.4,11.8,8.4,13.9,11.0,1001.7,980.0
Mayo,BELMULLET,2017,9,11,15.3,11.6,11.1,7.8,13.2,10.6,1004.3,986.1
Kerry,VALENTIA OBSERVATORY,2017,9,11,15.3,12.2,11.5,9.1,13.6,11.6,1008.4,995.7
Cork,SherkinIsland,2017,9,11,15.3,12.2,11.0,8.6,13.1,11.2,1008.4,995.0
Mayo,NEWPORT,2017,9,11,14.7,11.6,10.8,7.8,13.0,10.6,1004.3,985.1
Tipperary,GURTEEN,2017,9,11,15.0,9.9,10.6,8.4,12.8,11.0,1005.2,986.8
Cork,CORK AIRPORT,2017,9,11,14.9,10.0,10.6,8.3,12.8,11.0,1007.4,991.9
Donegal,FINNER,2017,9,11,14.2,12.3,11.2,7.9,13.3,10.6,1002.2,981.8
Clare,SHANNON AIRPORT,2017,9,11,15.8,10.6,12.1,8.2,14.2,10.9,1006.5,989.1
Cork,ROCHES POINT,2017,9,11,15.3,11.3,10.3,7.9,12.5,10.6,1006.9,991.7
Carlow,OAK PARK,2017,9,11,15.8,10.6,10.8,8.8,13.0,11.4,1004.7,986.8
Wexford,JOHNSTOWNII,2017,9,11,15.7,10.4,10.8,8.2,12.9,10.8,1004.8,988.5
Meath,DUNSANY,2017,9,11,15.1,9.6,10.9,8.4,13.0,11.0,1003.1,983.4
Cavan,BALLYHAISE,2017,9,11,15.1,10.0,11.0,8.5,13.1,11.1,1002.4,982.4
Sligo,MARKREE,2017,9,11,13.8,10.6,11.6,9.1,13.7,11.6,1003.3,983.6
Galway,MACE HEAD,2017,9,11,14.8,12.3,12.3,9.0,14.3,11.5,1005.3,987.4
Roscommon,MT DILLON,2017,9,11,14.4,10.0,11.8,8.7,13.8,11.2,1003.6,984.4
Westmeath,MULLINGAR,2017,9,11,15.3,10.1,10.8,8.6,13.0,11.2,1004.0,984.6
Mayo,KNOCK AIRPORT,2017,9,11,13.1,9.3,10.4,8.9,12.6,11.4,1004.5,985.3
Dublin,CASEMENT,2017,9,11,15.6,9.7,10.9,8.0,13.1,10.8,1003.5,984.1
Mayo,CLAREMORRIS,2017,9,11,14.7,9.2,11.3,8.0,13.4,10.7,1004.4,985.5
Galway,ATHENRY,2017,9,11,14.8,10.1,11.4,7.6,13.5,10.4,1005.1,986.7
Dublin,PHOENIX PARK,2017,9,11,16.4,10.1,12.8,8.4,14.8,11.0,1003.2,983.9
Cork,MOORE PARK,2017,9,11,15.3,10.8,10.6,8.4,12.8,11.0,1006.7,990.3
Donegal,MALIN HEAD,2017,9,11,14.0,12.3,11.3,9.1,13.4,11.5,1000.1,978.9
Dublin,DUBLIN AIRPORT,2017,9,11,15.8,9.9,10.6,8.3,12.7,10.9,1003.0,983.4
Cork,ROCHES POINT,2017,9,12,15.2,9.9,14.8,7.5,16.8,10.4,1007.8,991.5
Kerry,VALENTIA OBSERVATORY,2017,9,12,15.4,10.7,14.8,7.8,16.9,10.6,1008.7,993.0
Roscommon,MT DILLON,2017,9,12,13.3,7.1,10.3,6.7,12.6,9.8,1004.7,989.3
Westmeath,MULLINGAR,2017,9,12,13.1,7.2,9.7,6.6,12.0,9.7,1004.8,988.0
Donegal,FINNER,2017,9,12,13.1,8.2,9.6,6.7,12.0,9.8,1003.0,991.6
Wexford,JOHNSTOWNII,2017,9,12,14.9,8.9,14.5,7.6,16.5,10.4,1006.6,988.1
Mayo,BELMULLET,2017,9,12,13.0,9.1,9.1,7.0,11.5,10.0,1004.7,992.7
Mayo,CLAREMORRIS,2017,9,12,12.4,8.6,9.5,7.8,11.9,10.5,1005.2,990.6
Carlow,OAK PARK,2017,9,12,14.7,8.1,12.7,7.1,14.7,10.1,1006.0,987.5
Cork,MOORE PARK,2017,9,12,16.2,7.9,14.2,7.0,16.2,10.0,1007.4,989.4
Sligo,MARKREE,2017,9,12,12.2,8.5,9.7,7.8,12.1,10.6,1004.0,991.1
Mayo,KNOCK AIRPORT,2017,9,12,11.9,7.5,9.3,7.1,11.7,10.1,1005.1,991.3
Galway,ATHENRY,2017,9,12,13.1,9.3,10.2,7.7,12.4,10.5,1005.8,987.8
Dublin,PHOENIX PARK,2017,9,12,15.1,7.8,12.5,6.8,14.5,9.9,1004.8,986.1
Cork,SherkinIsland,2017,9,12,14.6,11.2,13.9,8.6,15.9,11.2,1008.7,994.6
Meath,DUNSANY,2017,9,12,13.6,7.5,9.9,6.9,12.2,9.9,1004.3,986.8
Dublin,DUBLIN AIRPORT,2017,9,12,13.8,8.0,11.9,7.0,13.9,10.0,1004.6,986.3
Cork,CORK AIRPORT,2017,9,12,15.5,6.8,14.8,5.7,16.8,9.1,1008.2,991.1
Dublin,CASEMENT,2017,9,12,14.0,7.6,12.4,6.9,14.4,10.0,1004.7,985.9
Cavan,BALLYHAISE,2017,9,12,12.6,8.3,9.6,7.3,12.0,10.2,1003.5,989.9
Clare,SHANNON AIRPORT,2017,9,12,15.2,10.4,13.0,8.9,15.0,11.4,1007.0,987.4
Galway,MACE HEAD,2017,9,12,12.9,10.2,9.9,8.3,12.2,10.9,1005.8,989.0
Donegal,MALIN HEAD,2017,9,12,13.4,8.5,9.6,7.0,11.9,10.0,1001.1,991.8
Mayo,NEWPORT,2017,9,12,12.4,9.4,10.4,7.8,12.6,10.5,1005.0,991.6
Tipperary,GURTEEN,2017,9,12,14.3,8.4,12.3,7.3,14.3,10.2,1005.9,986.6
Mayo,BELMULLET,2017,9,13,14.1,10.3,8.5,5.5,11.1,9.1,1007.6,995.5
Roscommon,MT DILLON,2017,9,13,15.1,7.1,8.4,5.0,11.0,8.7,1005.2,995.3
Wexford,JOHNSTOWNII,2017,9,13,14.2,7.5,9.2,5.8,11.6,9.2,1004.9,995.9
Mayo,KNOCK AIRPORT,2017,9,13,11.9,6.5,8.0,4.9,10.7,8.7,1006.4,996.1
Cork,CORK AIRPORT,2017,9,13,14.0,7.4,9.6,6.1,12.0,9.4,1008.0,999.3
Dublin,CASEMENT,2017,9,13,14.0,7.0,8.7,5.2,11.2,8.8,1004.1,994.4
Galway,ATHENRY,2017,9,13,13.6,7.2,7.8,5.5,10.6,9.0,1006.7,996.8
Kerry,VALENTIA OBSERVATORY,2017,9,13,12.9,9.8,10.0,5.3,12.3,8.9,1010.0,1000.9
Mayo,NEWPORT,2017,9,13,13.6,8.9,9.0,6.2,11.5,9.5,1007.1,996.0
Westmeath,MULLINGAR,2017,9,13,13.4,7.1,8.4,5.3,11.0,8.9,1004.8,995.1
Donegal,FINNER,2017,9,13,13.2,9.3,8.6,5.8,11.2,9.2,1004.7,993.5
Meath,DUNSANY,2017,9,13,13.6,6.6,8.5,5.1,11.1,8.8,1003.9,994.3
Cork,SherkinIsland,2017,9,13,13.7,10.6,10.6,5.8,12.8,9.2,1009.5,1000.6
Clare,SHANNON AIRPORT,2017,9,13,13.6,8.7,9.7,6.6,12.0,9.8,1007.3,998.2
Cork,MOORE PARK,2017,9,13,14.0,7.4,8.5,5.4,11.1,9.0,1007.3,998.4
Galway,MACE HEAD,2017,9,13,12.4,10.1,9.5,5.9,11.9,9.3,1007.3,996.9
Tipperary,GURTEEN,2017,9,13,13.1,6.6,8.6,5.3,11.2,8.9,1006.1,996.8
Dublin,DUBLIN AIRPORT,2017,9,13,14.0,6.9,8.5,5.2,11.2,8.8,1003.9,993.8
Cavan,BALLYHAISE,2017,9,13,13.9,7.3,8.3,6.6,10.9,9.7,1004.1,993.8
Mayo,CLAREMORRIS,2017,9,13,13.3,8.0,7.9,6.4,10.6,9.6,1006.6,996.1
Cork,ROCHES POINT,2017,9,13,14.4,8.3,9.4,6.3,11.8,9.5,1007.6,999.1
Carlow,OAK PARK,2017,9,13,14.3,7.6,9.0,5.4,11.4,8.9,1005.1,995.9
Dublin,PHOENIX PARK,2017,9,13,14.4,6.5,9.1,5.3,11.5,8.9,1004.1,994.2
Donegal,MALIN HEAD,2017,9,13,13.5,10.3,9.7,6.5,12.0,9.6,1002.9,991.7
Sligo,MARKREE,2017,9,13,12.7,8.1,9.0,6.4,11.5,9.6,1005.4,994.8
Dublin,CASEMENT,2017,9,14,14.6,6.6,8.9,5.6,11.4,9.2,1017.5,1004.9
Carlow,OAK PARK,2017,9,14,14.9,7.7,9.0,6.1,11.5,9.4,1018.3,1005.8
Sligo,MARKREE,2017,9,14,14.1,10.5,9.8,7.8,12.1,10.6,1018.8,1006.0
Donegal,FINNER,2017,9,14,14.0,10.5,9.9,6.9,12.2,9.9,1018.2,1005.6
Cork,CORK AIRPORT,2017,9,14,15.6,8.9,9.9,6.2,12.2,9.4,1020.8,1008.5
Mayo,KNOCK AIRPORT,2017,9,14,13.9,8.7,8.6,6.4,11.2,9.6,1019.9,1007.3
Mayo,BELMULLET,2017,9,14,15.0,11.4,11.0,7.1,13.1,10.1,1020.9,1008.5
Galway,ATHENRY,2017,9,14,15.1,8.4,10.4,7.1,12.6,10.1,1020.0,1007.4
Mayo,NEWPORT,2017,9,14,14.3,10.9,9.8,7.5,12.1,10.4,1020.3,1008.0
Galway,MACE HEAD,2017,9,14,14.4,11.4,10.0,7.6,12.3,10.4,1020.8,1008.3
Tipperary,GURTEEN,2017,9,14,14.9,8.1,8.7,6.6,11.2,9.7,1019.5,1006.8
Mayo,CLAREMORRIS,2017,9,14,14.2,7.8,10.1,7.2,12.4,10.2,1020.1,1007.5
Cork,SherkinIsland,2017,9,14,15.3,11.2,10.5,6.9,12.7,10.0,1021.7,1010.0
Kerry,VALENTIA OBSERVATORY,2017,9,14,14.5,11.6,10.2,7.7,12.5,10.5,1022.4,1010.7
Roscommon,MT DILLON,2017,9,14,14.6,7.8,10.0,7.4,12.3,10.3,1018.6,1006.0
Cork,MOORE PARK,2017,9,14,15.9,7.6,9.7,5.4,12.0,9.0,1020.1,1008.0
Donegal,MALIN HEAD,2017,9,14,13.5,10.5,10.3,7.1,12.5,10.1,1016.6,1003.7
Wexford,JOHNSTOWNII,2017,9,14,14.9,8.0,9.1,5.5,11.5,9.1,1018.0,1005.5
Cavan,BALLYHAISE,2017,9,14,14.6,7.2,8.8,6.7,11.3,9.8,1017.4,1004.8
Dublin,PHOENIX PARK,2017,9,14,15.2,6.3,8.9,5.7,11.4,9.1,1017.2,1004.8
Cork,ROCHES POINT,2017,9,14,15.6,8.7,9.8,6.6,12.1,9.8,1020.1,1008.3
Clare,SHANNON AIRPORT,2017,9,14,16.4,10.3,10.3,7.6,12.6,10.4,1020.6,1008.2
Westmeath,MULLINGAR,2017,9,14,14.8,7.4,9.4,6.7,11.8,9.8,1018.4,1005.6
Meath,DUNSANY,2017,9,14,14.6,6.7,8.5,6.0,11.1,9.3,1017.2,1004.7
Dublin,DUBLIN AIRPORT,2017,9,14,14.4,6.6,8.3,5.4,11.0,8.9,1017.1,1004.5
Clare,SHANNON AIRPORT,2017,9,15,14.7,10.0,10.7,7.4,12.8,10.4,1021.5,1020.1
Cork,MOORE PARK,2017,9,15,14.5,9.5,8.5,6.3,11.1,9.5,1020.6,1019.0
Roscommon,MT DILLON,2017,9,15,15.1,8.2,9.5,7.4,11.9,10.3,1020.0,1018.3
Westmeath,MULLINGAR,2017,9,15,14.2,7.9,8.6,6.6,11.2,9.7,1019.5,1018.1
Wexford,JOHNSTOWNII,2017,9,15,15.0,9.6,8.6,7.2,11.1,10.2,1018.2,1017.0
Dublin,DUBLIN AIRPORT,2017,9,15,14.5,7.3,10.0,6.2,12.2,9.5,1018.3,1016.5
Tipperary,GURTEEN,2017,9,15,14.4,8.4,9.2,7.0,11.6,10.0,1020.3,1019.2
Dublin,CASEMENT,2017,9,15,13.2,7.2,9.5,6.3,11.8,9.6,1018.7,1017.1
Kerry,VALENTIA OBSERVATORY,2017,9,15,14.4,11.1,9.1,7.4,11.5,10.3,1022.4,1021.4
Cork,SherkinIsland,2017,9,15,15.3,11.5,8.9,5.9,11.4,9.3,1021.6,1020.2
Galway,MACE HEAD,2017,9,15,14.5,11.0,9.6,8.0,12.0,10.7,1021.8,1020.3
Cavan,BALLYHAISE,2017,9,15,13.0,9.2,10.4,7.1,12.6,10.1,1019.1,1017.3
Galway,ATHENRY,2017,9,15,14.4,8.8,9.7,7.3,12.0,10.2,1020.9,1020.0
Dublin,PHOENIX PARK,2017,9,15,15.0,7.4,10.2,6.4,12.4,9.6,1018.4,1016.8
Carlow,OAK PARK,2017,9,15,14.7,9.1,8.9,7.2,11.4,10.2,1019.1,1018.0
Mayo,NEWPORT,2017,9,15,14.6,9.9,9.3,7.6,11.8,10.5,1021.6,1020.1
Donegal,FINNER,2017,9,15,14.1,10.6,9.3,7.2,11.7,10.2,1020.4,1018.3
Mayo,CLAREMORRIS,2017,9,15,13.9,8.8,9.2,7.6,11.7,10.4,1021.1,1019.9
Mayo,BELMULLET,2017,9,15,14.9,10.7,9.5,7.5,11.9,10.4,1022.4,1021.0
Cork,ROCHES POINT,2017,9,15,14.5,10.5,8.7,7.0,11.2,10.0,1020.1,1018.9
Donegal,MALIN HEAD,2017,9,15,14.0,10.6,9.4,6.6,11.8,9.7,1019.2,1017.0
Sligo,MARKREE,2017,9,15,14.8,9.9,9.8,7.6,12.1,10.4,1020.6,1018.9
Cork,CORK AIRPORT,2017,9,15,14.8,9.0,8.8,6.8,11.4,9.9,1020.6,1019.4
Mayo,KNOCK AIRPORT,2017,9,15,13.1,8.6,9.1,6.6,11.6,9.7,1021.3,1019.9
Meath,DUNSANY,2017,9,15,14.5,8.7,10.2,6.9,12.4,10.0,1018.5,1017.0
Mayo,BELMULLET,2017,9,16,13.8,8.4,10.4,7.3,12.6,10.2,1021.6,1016.3
Cavan,BALLYHAISE,2017,9,16,11.0,5.5,8.9,5.3,11.4,8.9,1018.3,1014.8
Mayo,CLAREMORRIS,2017,9,16,12.6,6.7,10.0,6.2,12.3,9.5,1020.3,1015.8
Galway,MACE HEAD,2017,9,16,12.7,9.1,9.6,7.4,12.0,10.3,1020.8,1015.6
Mayo,NEWPORT,2017,9,16,13.3,9.0,9.7,7.5,12.0,10.4,1020.9,1016.0
Wexford,JOHNSTOWNII,2017,9,16,12.0,8.4,7.6,6.6,10.4,9.8,1017.5,1013.9
Cork,CORK AIRPORT,2017,9,16,11.4,8.6,8.9,7.8,11.4,10.5,1020.1,1015.0
Meath,DUNSANY,2017,9,16,11.5,6.6,8.8,6.1,11.4,9.4,1017.9,1014.4
Galway,ATHENRY,2017,9,16,12.6,8.7,10.2,7.7,12.4,10.5,1020.2,1015.5
Clare,SHANNON AIRPORT,2017,9,16,13.4,8.8,9.8,8.2,12.1,10.8,1020.6,1015.4
Kerry,VALENTIA OBSERVATORY,2017,9,16,13.7,10.5,10.1,7.5,12.4,10.4,1021.2,1015.4
Dublin,PHOENIX PARK,2017,9,16,12.0,6.9,9.1,6.3,11.6,9.6,1017.9,1014.4
Carlow,OAK PARK,2017,9,16,12.0,7.5,9.2,6.8,11.6,9.9,1018.4,1014.6
Cork,SherkinIsland,2017,9,16,13.4,10.6,9.4,7.3,11.8,10.2,1020.7,1015.2
Cork,ROCHES POINT,2017,9,16,12.5,9.5,9.0,7.4,11.5,10.3,1019.4,1014.6
Cork,MOORE PARK,2017,9,16,12.4,9.1,8.7,7.2,11.3,10.2,1019.7,1014.9
Westmeath,MULLINGAR,2017,9,16,11.2,6.9,8.8,6.2,11.3,9.5,1018.8,1014.9
Tipperary,GURTEEN,2017,9,16,12.0,8.2,9.3,7.1,11.7,10.1,1019.5,1015.0
Dublin,CASEMENT,2017,9,16,11.5,7.0,8.7,6.3,11.2,9.6,1018.1,1014.3
Roscommon,MT DILLON,2017,9,16,11.9,4.3,9.8,3.8,12.1,8.0,1019.2,1015.1
Dublin,DUBLIN AIRPORT,2017,9,16,11.2,7.2,8.6,6.2,11.1,9.4,1017.7,1014.4
Mayo,KNOCK AIRPORT,2017,9,16,11.4,6.9,9.2,6.2,11.6,9.5,1020.4,1016.0
Sligo,MARKREE,2017,9,16,12.0,5.4,9.6,4.8,11.9,8.6,1019.9,1015.6
Donegal,MALIN HEAD,2017,9,16,12.4,10.3,8.4,6.3,11.0,9.5,1018.3,1015.6
Donegal,FINNER,2017,9,16,11.4,6.0,8.7,5.0,11.2,8.7,1019.5,1015.6
Dublin,CASEMENT,2017,9,17,14.7,4.9,10.1,4.6,12.4,8.4,1020.9,1015.3
Galway,ATHENRY,2017,9,17,16.1,4.1,9.2,3.6,11.7,7.9,1021.1,1016.0
Cork,SherkinIsland,2017,9,17,14.8,7.7,10.9,6.0,13.1,9.3,1021.1,1014.9
Kerry,VALENTIA OBSERVATORY,2017,9,17,15.7,5.8,10.0,4.6,12.3,8.5,1021.1,1015.2
Mayo,NEWPORT,2017,9,17,15.8,7.0,9.8,5.3,12.1,8.9,1021.5,1016.6
Galway,MACE HEAD,2017,9,17,14.6,6.4,10.3,5.3,12.5,8.9,1021.0,1016.0
Cork,MOORE PARK,2017,9,17,17.3,5.8,8.8,4.6,11.3,8.5,1020.9,1015.0
Cavan,BALLYHAISE,2017,9,17,14.8,2.3,9.7,2.2,12.0,7.2,1020.7,1016.4
Mayo,BELMULLET,2017,9,17,15.4,5.3,8.9,4.7,11.4,8.5,1021.4,1016.7
Cork,ROCHES POINT,2017,9,17,15.4,7.6,10.3,6.0,12.5,9.3,1020.7,1014.5
Donegal,MALIN HEAD,2017,9,17,14.1,6.9,10.2,4.6,12.4,8.5,1021.0,1017.0
Dublin,DUBLIN AIRPORT,2017,9,17,14.6,4.7,10.8,4.2,12.9,8.3,1020.8,1015.4
Meath,DUNSANY,2017,9,17,15.1,3.8,9.8,3.6,12.1,7.9,1020.7,1015.5
Carlow,OAK PARK,2017,9,17,15.7,7.1,10.7,6.9,12.9,9.9,1020.9,1015.3
Clare,SHANNON AIRPORT,2017,9,17,16.3,5.8,9.8,5.4,12.0,8.9,1021.2,1015.6
Sligo,MARKREE,2017,9,17,15.8,1.6,10.1,1.3,12.4,6.7,1021.1,1016.8
Roscommon,MT DILLON,2017,9,17,16.6,1.2,10.0,1.1,12.3,6.6,1020.9,1016.3
Westmeath,MULLINGAR,2017,9,17,15.9,5.8,9.3,5.3,11.7,8.9,1020.9,1016.0
Tipperary,GURTEEN,2017,9,17,15.9,6.2,9.7,5.6,12.1,9.1,1021.0,1015.7
Mayo,KNOCK AIRPORT,2017,9,17,15.1,5.5,8.5,5.4,11.1,9.0,1021.5,1017.1
Wexford,JOHNSTOWNII,2017,9,17,14.3,7.8,10.3,6.9,12.6,9.9,1020.4,1014.1
Mayo,CLAREMORRIS,2017,9,17,15.8,3.8,9.7,3.4,12.1,7.8,1021.2,1016.5
Dublin,PHOENIX PARK,2017,9,17,15.8,6.6,10.4,6.1,12.6,9.4,1020.8,1015.3
Cork,CORK AIRPORT,2017,9,17,15.2,5.9,9.6,5.6,12.0,9.1,1021.1,1015.0
Donegal,FINNER,2017,9,17,15.3,3.7,9.1,2.9,11.6,7.5,1021.0,1016.9
Galway,ATHENRY,2017,9,18,16.3,2.3,10.2,1.9,12.4,7.0,1022.1,1020.7
Mayo,CLAREMORRIS,2017,9,18,16.9,2.7,10.1,2.4,12.4,7.2,1021.9,1020.3
Sligo,MARKREE,2017,9,18,15.5,1.8,10.2,1.6,12.4,6.9,1021.8,1020.2
Donegal,MALIN HEAD,2017,9,18,14.5,7.2,10.5,5.7,12.7,9.2,1020.6,1019.9
Cork,CORK AIRPORT,2017,9,18,16.3,7.6,10.1,6.8,12.4,9.8,1022.6,1020.8
Mayo,BELMULLET,2017,9,18,15.0,3.8,11.2,3.5,13.3,7.8,1021.9,1019.1
Dublin,CASEMENT,2017,9,18,15.6,4.8,9.4,4.2,11.9,8.2,1021.4,1020.3
Cork,SherkinIsland,2017,9,18,14.4,7.7,11.6,6.8,13.6,9.9,1022.8,1020.8
Roscommon,MT DILLON,2017,9,18,16.8,1.8,10.0,1.7,12.3,6.9,1021.7,1020.1
Mayo,KNOCK AIRPORT,2017,9,18,14.7,7.6,9.2,6.9,11.6,10.0,1022.0,1020.6
Dublin,DUBLIN AIRPORT,2017,9,18,15.7,5.1,9.5,4.7,11.9,8.5,1021.3,1020.4
Cavan,BALLYHAISE,2017,9,18,15.1,4.0,9.6,3.8,11.9,8.0,1021.3,1019.9
Kerry,VALENTIA OBSERVATORY,2017,9,18,15.7,5.6,11.7,5.0,13.8,8.7,1022.8,1021.2
Clare,SHANNON AIRPORT,2017,9,18,16.9,5.2,11.7,4.9,13.7,8.7,1022.6,1021.1
Cork,ROCHES POINT,2017,9,18,15.6,8.9,11.0,7.4,13.1,10.3,1022.3,1020.3
Westmeath,MULLINGAR,2017,9,18,15.9,1.9,9.6,1.2,12.0,6.7,1021.7,1020.4
Galway,MACE HEAD,2017,9,18,15.4,8.0,12.0,6.6,14.0,9.7,1021.8,1019.8
Cork,MOORE PARK,2017,9,18,17.5,3.9,9.4,3.0,11.8,7.6,1022.4,1020.8
Wexford,JOHNSTOWNII,2017,9,18,16.4,8.6,9.3,5.6,11.7,9.1,1021.6,1019.9
Tipperary,GURTEEN,2017,9,18,16.5,4.3,9.6,3.9,11.9,8.1,1022.2,1020.6
Carlow,OAK PARK,2017,9,18,16.6,3.6,10.5,3.5,12.7,7.9,1022.0,1020.6
Dublin,PHOENIX PARK,2017,9,18,16.5,5.8,9.9,5.4,12.2,8.9,1021.3,1020.3
Mayo,NEWPORT,2017,9,18,17.4,6.5,10.8,5.9,13.0,9.3,1021.9,1019.7
Meath,DUNSANY,2017,9,18,15.6,3.4,9.2,3.2,11.6,7.7,1021.3,1020.0
Donegal,FINNER,2017,9,18,15.1,4.4,9.6,3.2,12.0,7.7,1021.3,1019.9
Galway,ATHENRY,2017,9,19,15.5,10.9,12.7,9.8,14.7,12.1,1020.5,1012.8
Carlow,OAK PARK,2017,9,19,17.8,5.7,12.8,5.4,14.8,9.0,1021.8,1016.1
Cork,SherkinIsland,2017,9,19,14.2,12.5,13.4,11.0,15.3,13.2,1021.8,1015.1
Cork,ROCHES POINT,2017,9,19,15.1,11.1,13.3,10.0,15.3,12.3,1021.9,1016.1
Roscommon,MT DILLON,2017,9,19,16.7,7.0,12.7,6.7,14.7,9.8,1020.7,1013.5
Cork,MOORE PARK,2017,9,19,15.6,9.4,12.7,8.2,14.7,10.9,1021.9,1015.6
Donegal,FINNER,2017,9,19,16.1,8.3,12.1,6.2,14.1,9.5,1019.8,1011.7
Cavan,BALLYHAISE,2017,9,19,16.2,5.2,11.9,4.8,14.0,8.6,1020.6,1013.7
Mayo,NEWPORT,2017,9,19,15.9,11.5,13.5,9.5,15.5,11.9,1019.6,1010.3
Sligo,MARKREE,2017,9,19,16.3,7.7,12.8,7.4,14.8,10.3,1020.1,1012.0
Galway,MACE HEAD,2017,9,19,15.0,13.2,14.1,12.2,16.0,14.2,1019.5,1010.7
Wexford,JOHNSTOWNII,2017,9,19,15.8,8.9,13.5,7.0,15.5,10.0,1021.4,1017.3
Mayo,KNOCK AIRPORT,2017,9,19,14.5,9.9,12.4,9.0,14.4,11.5,1020.4,1011.8
Mayo,CLAREMORRIS,2017,9,19,15.1,11.1,12.8,10.2,14.8,12.4,1020.0,1012.1
Mayo,BELMULLET,2017,9,19,15.8,12.5,14.2,11.7,16.2,13.8,1019.0,1008.9
Dublin,PHOENIX PARK,2017,9,19,18.9,5.2,11.8,4.8,13.8,8.6,1021.4,1015.5
Clare,SHANNON AIRPORT,2017,9,19,16.0,11.3,12.8,9.7,14.8,12.0,1021.1,1013.7
Tipperary,GURTEEN,2017,9,19,16.7,9.9,12.2,8.5,14.2,11.1,1021.0,1014.2
Dublin,CASEMENT,2017,9,19,17.5,6.3,12.0,5.8,14.0,9.3,1021.5,1015.2
Kerry,VALENTIA OBSERVATORY,2017,9,19,15.0,13.2,13.9,11.7,15.9,13.8,1021.1,1012.6
Westmeath,MULLINGAR,2017,9,19,17.0,6.7,11.8,6.0,13.8,9.3,1021.2,1014.6
Donegal,MALIN HEAD,2017,9,19,17.8,7.7,12.0,5.7,14.0,9.1,1019.8,1011.7
Meath,DUNSANY,2017,9,19,17.1,6.4,12.0,6.2,14.1,9.5,1021.0,1015.1
Cork,CORK AIRPORT,2017,9,19,14.6,9.3,13.5,9.1,15.4,11.5,1022.1,1015.9
Dublin,DUBLIN AIRPORT,2017,9,19,18.3,5.9,11.5,4.9,13.6,8.7,1021.5,1015.7
Galway,ATHENRY,2017,9,20,15.1,9.3,14.1,8.4,16.1,11.0,1012.1,1009.6
Mayo,CLAREMORRIS,2017,9,20,14.6,8.8,13.4,8.2,15.4,10.9,1011.1,1009.5
Dublin,PHOENIX PARK,2017,9,20,18.1,12.0,15.7,11.5,17.8,13.6,1015.3,1008.3
Cork,SherkinIsland,2017,9,20,14.3,11.4,14.0,9.1,16.0,11.6,1014.6,1010.2
Kerry,VALENTIA OBSERVATORY,2017,9,20,15.0,9.0,14.6,7.5,16.6,10.4,1012.4,1010.9
Meath,DUNSANY,2017,9,20,16.4,11.2,15.9,10.8,18.0,13.0,1014.6,1008.0
Cork,CORK AIRPORT,2017,9,20,14.7,10.0,14.7,9.8,16.7,12.1,1015.1,1010.1
